id,title,year,rating,genre,director,overview,cast
504425,Humkadam,1980.0,0.0,"Music, Drama, Family",Anil Ganguly,"Indu and Shekar Gupta are an exemplary couple with a young son, who live a harmonious lower middle class life despite of spiraling inflation and costs of living. Their love and respect for each other is put to the test when Shekar's parents, and his unmarried sister decide to move in with them in their tiny apartment. Shekar's income is not enough to take care of their extended family, and to make matters worse, Shekar loses his job. Indu and Shekar decide that Indu must find employment, which she does, much to the dismay of her in-laws. Things get worse when Shekar's dad, Raghunath, witnesses Indu in the company of a male in a fancy restaurant, and thinks that she is having an affair. When told about this incident, Shekar shakes his head with disbelief, then changes his mind when he finds out that Indu has not only being going out with another male, but also with her boss, Mr. Dutt. Shekar must now make a decision about Indu, a decision which may well bring their marriage to an end.","Rakhee Gulzar, Parikshat Sahni, Biswajeet Chatterjee, A.K. Hangal, Helen"
502584,UNDERMISTANDING,,0.0,Unknown,Unknown,"When we something special ,we tend to mess it up . That's human nature.  https://youtu.be/NPdzdW79zi8",Unknown
502578,PULPY,,0.0,Unknown,Unknown,"When horny ,tuesday and cheater meet tons of shit happen.  https://youtu.be/L9kMt89rmRI",Unknown
502576,SCREWED,,0.0,Unknown,Unknown,"He thought taking the easy way would be right , but boy was he wrong !  https://youtu.be/FuW_a0LZiL8",Unknown
502458,90 to Win,2017.0,0.0,Drama,Ananyabrata Chakravorty,"An Indian man leaves his job to crack a simpler and more effective alternative to Cricket's most questionable rule- The Duckworth Lewis Method, while his wife is six months into pregnancy and a bad financial crisis is waiting to hit them.","Nishu Dikshit, Rahini Goel, Kafeel Jafri, Shekhar Vijayan"
502400,Raghu Rai: An Unframed Portrait,2018.0,5.0,Documentary,Avani Rai,"This documentary depicts the 50-year career of Indian photographer Raghu Rai, a staple at the illustrious Magnum Photos Agency, but also his relationship with his daughter and the film’s director, Avani Rai. The camera both unites and separates their generations.",Unknown
502060,HAJMOLA,,0.0,Unknown,Unknown,"Gf alone at home and "" Hajmola "" - not a great mix.  Watch this hilarious short and hope it doesn't happen to you seriously.  https://youtu.be/yCoq8fXjOIE",Unknown
501173,Shaitan Mantrik,2002.0,0.0,Horror,Shiv Kumar,"Shaitan Tantrik is a 2002 Indian horror film directed by Shiv Kumar. The film stars Bharat, Hemant, Sajni Somiya and Anjali in the lead roles.",Unknown
500101,Darawani Haveli,1997.0,0.0,Horror,Rakesh Sinha,The film is about a spirit of a raped girl which seeks revenge by entering another girl's body and leaving the police no clue about the how the murders of the rapists are committed.,"Anil Dhawan, Goga Kapoor, Aanjjan Srivastav, Sudhir Dalvi, Rajesh Puri"
500071,Duplicate Jaani Dushman,2003.0,0.0,Horror,J. Neelam,The film is about a thakur who kills newlywed brides on their wedding nights but nobody is aware its the thakur. The film is a remake of the 1979 film Jaani Dushman.,"Poonam Dasgupta, Brij Gopal, Aman Sagar, Sapna Sappu"
500063,Shaukeen Kaminay,2016.0,7.0,"Comedy, Drama",Anil Chorasiya,The story deals with the question that why virginity is a privilege for men and justification for a woman.,"Seema Bilong, Sunil Chourasiya, Ankit Gajera, Sahil Garg, Kartik Gaur"
500062,Kissa Maut Ka,1999.0,0.0,Horror,Beypore Mani,A 1999 Indian horror film.,"Lalu Alex, V K Sreeraman, Mala Aravindan"
500060,Tahkhana,2001.0,0.0,Horror,Kishan Shah,"Baba puts an evil spirit in Shabnam body and Shabnam kills a village man in the Jungle. When Thakur Mahendra Pratap comes to know about this from his brother Vijay, he takes job of finding that evil. He goes in Jungle and finds Shabnam and brings her to the village and villagers hang her till death.  But after sometime Baba comes there and takes Shabnam's body while Karishma and Vijay are going through Jungle. Baba arrests Vijay and by his Kali Shakti he puts Shabnam's soul in Karishma's body by which she kills her mother. Thakur sends Sonam to Mama. Day-by-day villagers find dead bodies in the village and Gullu suspects Karishma.  After some years Sonam comes to haveli with Rahul and her mama and at the same time a doctor is murdered by Karishma. Another day Gullu was also killed. Rahul suspect on Baba and they follow Baba. Baba traps them and there they come to know Vijay is alive.","Birbal, Hemant Birje, Amit Kapoor, Satnam Kaur, Ali Khan"
500059,Midnight Murder,2007.0,0.0,"Thriller, Horror",B. R. Keshav,A 2007 Indian thriller film.,Unknown
500058,Shaitan Khopdi,1999.0,0.0,Horror,C. Vasan,A 1999 Indian horror film.,"Kumar, Vineeta, Devaraj"
499803,Guy in the Sky,2017.0,6.0,Comedy,Bikas Ranjan Mishra,"Mehak and Raghav are a picture-perfect urban middle-class couple. But the friction in their relationship begins to unfold over a Facebook profile picture. What causes the tiff is the discovery that Raghav secretly admires the popular political leader who Mehak has quit her job to organize a protest march against. A contemporary and humorous take on the current political climate in our country and the significance that social media has assumed in our lives, ""Guy in the Sky"", is as bizarre and funny as true.","Tannishtha Chatterjee, Maanvi Gagroo, Sunny Hinduja"
499732,Ho Sakta Hai!,2006.0,0.0,"Drama, Crime, Horror, Thriller",Wilson Louis,"Mohan is a medical student who lives in the United States. One day, he receives a strange phone call from his grandfather asking him to come back to his native village in India. Once he arrives, he finds out that his brother and sister-in-law have mysteriously disappeared.  Moreover, his little cousin Tanaji survived, but is behaving very strangely, he never speaks a word, gets up in the middle of the night, sometimes suddenly turns cold, and mistreats his toys. Mohan tries to solve the mystery, but fails to find a rational explanation for all the creepy things that happen. Everything points in the direction of the caretaker's wife, Parvati, who performs rituals of black magic.","Victor Banerjee, Krishna Bhatt, Mahesh Bhatt, Jaya Bhattacharya, Pinky Campbell"
499731,Virana,2006.0,0.0,Horror,Kanti Shah,A 2006 Indian horror film.,"Anil Nagrath, Amit Pachori, Sapna Sappu, Vinod Tripathi"
499453,Zid,1994.0,0.0,"Drama, Romance",Esmayeel Shroff,"Jay is the only child and has been brought up with his grandmother, who pampers him, and never refuses him anything. When Jay wants a horse, she gets one, and he names it ""Didaara"". But Jay's love for the horse becomes a obsession, he becomes an ardent though inexperienced rider, and suffers an injury. His grandmother decides that it is time that she gave away Dildaara. When Jay finds that his horse is missing, he confronts his grandmother, and is shocked to learn that she has given away his horse. His grandmother does not know that by giving away his horse, she has changed her's and his lives forever - for Jay leaves and never returns. But how can Jay, a young man, without any skills, survive any single day without his grandmother's support?",Jay Mehta
498729,Children of God,1956.0,0.0,Unknown,V.R. Sharma,The film unfolds the story of the fight for the social uplift of Harijans. It refers to the constitutional and legal provisions for the removal of untouchability and depicts the active part played by Harijans in the public life of India.,Unknown
496999,Haseena,2018.0,6.0,Comedy,Vicky Ranawat,"Three boys become the soft targets of a beautiful girl named Haseena, when they go to Goa. She follows them till their way back to Mumbai and approaches them as a sales girl. The boys, mesmerized by her beauty invites her to a house party. Everything goes well for the boys, until, she loots the home and leaves in search of another target.","Mohit Arora, Inayat Sharma, Arpit Soni, Ankur Verma"
496587,Shaitan Tantrik,1999.0,0.0,"Fantasy, Horror",Wajid Sheikh,A 1999 Indian horror film.,"Rana Jung Bahadur, Shiva Rindani, Anil Nagrath, Sapna Sappu, Jhony Nirmal"
496583,Chalu Aunty,2002.0,7.5,Thriller,Sarigama Viji,A 2002 Indian thriller film.,Unknown
496580,Prem Jaal,2001.0,0.0,Thriller,Shivshankar,A 2001 Indian thriller film.,Anil Soni
496579,Bhoot Ke Pechhe Bhoot,2003.0,0.0,Horror,Kishan Shah,A 2003 Indian horror film.,"Sapna Sappu, Satnam Kaur, Hemant Birje, Pinky Chinoy"
496577,Khoonkar Darinde,1999.0,0.0,Horror,Teerat Singh,A 1999 Indian horror film.,"Sapna Sappu, Vinod Tripathi, Shiva Rindani, Joginder, Deepak Shirke"
496571,Main Hoon Qatil Jaadugarni,2001.0,0.0,"Thriller, Horror",Dilip Gulati,A 2001 Indian thriller film.,"Poonam Dasgupta, Amit Pachori, Sanjivani Gupta, Vijay Solanki, Raza Murad"
496560,Maut Ki Dahshat,2004.0,0.0,Horror,J. Neelam,A 2004 Indian horror film.,"Rajesh Sabharwal, Aman Sagar, Rajiv Raj, Dimple, Rohit Raj"
496552,Banglow No. 666,1990.0,0.0,Horror,P. Chandrakumar,A 1990 Indian horror film.,"Disco Shanti, Abhilasha"
496462,Maut Ki Raat,2000.0,0.0,Horror,Chandni Gupta,A 2000 Indian horror film.,"Satnam Kaur, Vijay Gupta, Ajay Gupta, Madhu Tyagi, Vinod Tripathi"
496455,Dangerous Night,2003.0,0.0,Horror,Muneer Khan,A 2003 Indian horror movie.,"Sapna Sappu, Amit Pachori, Raza Murad, Rani Sinha, Rajesh Vivek"
496400,Zameen Ke Neeche,1999.0,0.0,Horror,Willy,A 1999 Indian horror film.,"Shakti Kapoor, Mohan Joshi, Kirti Shetty, Sohel Khan"
496351,Bhanwarey,2017.0,0.0,Comedy,Shaurya Singh,"Set in the late 90s in Delhi, Bhanwarey revolves around three friends and how they accidentally get involved in wrongdoings while trying to cure their sexual problem of premature ejaculation and to solve them and eventually get trapped between the law and a couple of gangster groups.","Shaurya Singh, Karhan Dev, Jashan Singh, Priyanka Shukla"
495820,Baseraa,1981.0,10.0,Romance,Ramesh Talwar,Sharda recovers from the mental intitution after 14 years and comes to a family that is no longer the way she remembers.,"Shashi Kapoor, Rakhee Gulzar, Rekha, Poonam Dhillon, A.K. Hangal"
495806,Agni Pareeksha,1981.0,0.0,Unknown,Unknown,"When her former lover, Anupam, returns to her life, her husband kills himself, and after this sudden suicide, Karuna Choudhary must not only look after the household; their family business, but must also admit her only child a son, Alok, in a mental hospital.",Unknown
495785,2001: Do Hazaar Ek,1998.0,6.3,Drama,Raj N. Sippy,"Following the brutal slaying of a call-girl named Julie in Bombay city, two police inspectors, namely Anil Sharma and Rajat Bedi, are assigned to investigate and bring the culprit(s) to book.","Jackie Shroff, Rajat Bedi, Tabu, Dimple Kapadia, Sadashiv Amrapurkar"
495599,Riyasat,2014.0,0.0,Crime,Ashok Tyagi,"Riyasat is a story about the much loved Sahab played by the late Rajesh Khanna. Sahab has ruled for many years and has established his kingdom. People look up to him for everything. He has truly been the Godfather of the people of the city. But then, few people enter the city with malicious intent which Sahab is aware of. Obviously, Sahab protects his kingdom from evil eyes and thus starts a war which changes Saheb's life forever. Will Sahab protect his kingdom? Will Sahab win over the evils and emerge as a winner?","Rajesh Khanna, Raza Murad, Vishwajeet Pradhan, Aryeman Ramsay, Aryan Vaid"
495313,Sound of Silence,2017.0,0.0,Drama,Bijukumar Damodaran,"Set in a beautiful Himalayan valley, a boy, who is unable to speak and loses his mother at birth, faces hardships when his father is imprisoned. He develops an unlikely bond with an elderly Buddhist monk who helps him relieve his pain.","Master Govardhan, Uday Chandra, Bhushan, Santosh Verma"
494388,My Friend's Dulhania,2017.0,7.0,Romance,Prashamit Chaudhury,"Aryan and Mahira are very much in love despite the fact that they are miles apart from each other. He is settled in Mumbai, while she is pursuing higher studies in Delhi. Time passes by, the romance blossoms, and convinced that Mahira is his soulmate, Aryan travels to Delhi in a bid to propose to her. But his world is shattered on learning that his beloved has abandoned him without a word and vanished without a trace.  Two years later, while in Jammu and Kashmir for his friend Sajad's wedding, Aryan chances across Mahira yet again. Things are further complicated when he realises that Sajad's fiancee is none other than Mahira. The events that unfold afterwards form the crux of the romantic drama My Friend's Dulhania.","Mudasir Zafar, Shaina Baweja, Saurabbh Roy, Pooja Rathi, Mayur Mehta"
493298,"Adda: Calcutta, Kolkata",2011.0,0.0,Unknown,Surjo Deb,"A day in the life of the city of Calcutta or Kolkata. A free-flowing, intimate portrait of the city and its people, using the Bengali phenomenon of ""adda"" -- informal conversations between groups of people that go on for hours at a stretch -- at street corners, cafes, markets and living rooms.",Unknown
493291,Udedh Bun,2008.0,0.0,Unknown,Siddharth Sinha,Ashu is leaving his boyhood behind and growing up into a man. His mother is dying. A boy at school torments him. He is attracted to his neighbour’s wife. He must reinvent himself.,Alok Rajwade
493286,Punches n Ponytails,2008.0,0.0,Documentary,Pankaj Rishi Kumar,"The film is a journey into the sweet science of boxing being practiced by two Indian women. The film unfolds with them as they wrestle with their day to day existence of being a boxer and the conflicts that surround them. While one of the boxers, is facing hardships to become a champion, the other struggles with the limitations of her own body and need to prove that she too can box like her brother. Using cinema verité style and shot over a period of two and half years, the film articulates the boxers concerns and share experiences and ideas about their future.",Unknown
492436,Station,2014.0,0.0,"Crime, Drama, Thriller",Saad Khan,Three psychotic assassins take up a job at a waiting room of a deserted railway Station. Will they finish the job or anything that can go wrong will go wrong?,"Sameer Kevin Roy, K. S. Siddhanth, Hardik Sha, Kanika Batra, Vivek Shah"
491457,The Turn,2016.0,0.0,Documentary,Pushpa Rawat,"'Mod' is an attempt by the filmmaker at communicating with the young men who hang out at the ‘notorious’ water tank in her neighbourhood in Pratap Vihar, Ghaziabad. The water tank is a space that is frequented by the so-called ‘no-gooders’ of the locality, a place where they play cricket, play cards, drink and smoke up. When she enters the space with her camera, the boys are curious and at the same time wary of it and her. They sometimes resist, sometimes protest, and at times, open up. As the film unfolds we get a hint of the lives the boys lead and the fragile world they create for themselves at the water tank.",Unknown
491441,Decision,2012.0,0.0,Documentary,Pushpa Rawat,"The film's director Pushpa Rawat brings her scrutiny to bear upon her closest female friends, her ex-boyfriend, his parents and her own family through interview/conversations. She asks, and reflects herself, on uncomfortable questions about jati, choice, personal freedom, happiness and compromise. Rawat made Nirnay in collaboration with Anupama Srinivasan, a documentary filmmaker and director of the IAWRT Asian Women’s Film Festival.",Unknown
491320,Vimana,2014.0,0.0,Science Fiction,Faroukh Virani,Two Indian astronauts must cope with the death of their captain on a one-way voyage to the nearest Earth-like sanctuary.,"Ravi Kapoor, Hina Khan, Anjul Nigam, Meera Simhan"
489250,THE JUNGLE BOOK & PETER PAN Christmas special,2017.0,0.0,Unknown,Tapaas Chakravarti,,Unknown
488480,Shaadi Abhi Baaki Hai,2017.0,0.0,Unknown,Mansi Dovhal,"Two young people from contrasting social strata fall head-over-heels in love with one another and mutually decide to tie the knot. But, the negative entities in their lives have chalked out an evil plan to separate them.","Mansi Dovhal, Amit Bhaskar, Prem Chopra, Sanjay Mishra, Ravi Gossain"
488179,Chandidas,1934.0,0.0,Drama,Nitin Bose,"The story revolves around the 15th century poet-saint Chandidas who acts out against the deep-rooted bigotry against caste, untouchability and the hypocrisy of society, as he falls in love with a washer woman.","K.L. Saigal, Pahadi Sanyal, Umasashi, Ahi Sanyal"
487833,Redu,2018.0,0.0,"Drama, Family",Sagar Vanjari,"Redu is a simple story of one man’s life, love, values, and his will to go on, framed against the spectacular backdrop of rural Konkan.","Shashank Shende, Chhaya Kadam, Gouri Konge, Vinamra Babhal, Runmayi Supal"
487288,A Mercedes for Ashish,2006.0,0.0,Unknown,Ruchir Joshi,"A cinematic document of simultaneous degradations of human space and dignity in Delhi - images of how roads, walls, constructions-in-progress, ganda nalas, billboards - all in some way attack the human body.",Unknown
484909,Narayan,2017.0,6.0,Action,Jogesh Sehdeva,"NARAYAN is a simple man and a father, living a simple life, and like all fathers, his son KABIR is his pride and joy. KABIR, is surrounded by friends and peers who seem to have it all, the great bikes, latest phones, fast cars and lots of spending money. All this and more given to them by their rich fathers. On the other hand Kabir's father, Narayan, cannot afford anything beyond a DTC bus ticket for his son. Seeing all his friends living this indulgent lifestyle, Kabir often feels short changed by his father, a traditional man, working as a simple Security Supervisor. One day Kabir's friends, who seem to be making a lot of money themselves, offer him an opportunity to make a quick buck. Egged on by desperation and greed for a similar lifestyle, an unsuspecting Kabir, takes a shortcut to making money, and soon finds himself in big trouble. Narayan fight to win back his son and also his dignity, honour and respect.","Rahuul Aamath, Eklavey Kashyap, Deepak Mehrotra, Jogesh Sehdeva, Sanjeev Sharma"
482445,Checkmate,2017.0,0.0,Drama,Ektara Collective,"Chess is a popular pastime in this neighbourhood, with roadside games bringing together men, to challenge each other in friendly and sometimes unfriendly matches. But for some, the pawns include morality and religion causing tensions to erupt when a tournament gets underway. Against this backdrop, a domestic worker with a secret hobby, a former journalist struggling with married life and a young woman in love, find themselves pushing boundaries and challenging the rules of the game.","Moulina Midde, Sheela Rawat, Madhu Bhagat, Syed Saim Ali, Anil Singh"
482335,Wohi Bhayanak Raat,1989.0,0.0,Horror,Vinod Talwar,A teenager begins to suspect his next door neighbor is actually a vampire in this Indian rip-off of Fright Night.,"Kiran Kumar, Rohan Kapoor, Neeta Puri, Yunus Parvez, Rakesh Bedi"
481578,Call For Fun,2017.0,0.0,Comedy,Janak Toprani,"Yash incurs heavy losses in the business that his father left him to oversee. Now, with the help of his friends, the young entrepreneur uses unorthodox means to make all that lost money back.","Zaan Khan, Shubhangi Mehrotra, Prashant Kanaujia, Charu Asopa, Parmeet Sethi"
481484,Hind Ka Napak Ko Jawab: MSG Lion Heart 2,2017.0,6.0,"Action, Comedy",Gurmeet Ram Rahim Singh,Sher-e-Hind along with his sidekick Honey Preet Insan have infiltrated the Pakistani army where he gives them a befitting response to all their terrorist activities.,"Gurmeet Ram Rahim Singh, Honeypreet Insan"
480478,Khooni Mahal,1987.0,0.0,Horror,Mohan Bhakri,"After years of burial, a monster is accidentally set free by a group of people, leading to disastrous sequence of incidents","Raaja Kiran, Shoma Anand, Javed Khan, Neelam Mehra, Madhu Malhotra"
479704,Walking With the Wind,2017.0,6.0,Drama,Praveen Morchhale,"Tsering, a 10-year-old boy, lives somewhere in the Himalayas. Every day, he travels seven kilometres to reach his school. The journey becomes herculean when, having inadvertently broken one of his classmates’ chairs, he decides to bring it back to his village.",Unknown
477106,Sunsan Mahal,2004.0,0.0,Horror,Om Prakash Sharma,Hindi horror movie.,"Usman Khan, Priyanka, Kirti Sharma"
477045,The Final Exit,2017.0,0.0,"Horror, Thriller",Dhwanil Mehta,"Fashion photographer, Vidyut Sehgal has several distractions in his life, namely drugs, alcohol and women. He is also deeply troubled by his dreams in which he sees a mysterious woman posing around a strange shrine. Soon, the woman enters his bedroom and an entity seems to be sending him videos that seem to call him out to the place he has been seeing. His friend suggests he see a doctor, who advises him to abstain from substances. But when none of it helps, he decides to follow a marker sent to him on his phone and reach the mysterious place of his dreams.","Kunaal Roy Kapur, Archana, Elena Kazan, Scarlett Mellish Wilson, Ananya Sen"
476930,Devi Tere Roop Anek,2001.0,0.0,Unknown,Selva L.,Hindi mythology drama.,Unknown
475849,Rabbi,2017.0,0.0,Drama,Unknown,Rabbi is story of a young Muslim musician whose conservative father has a fear that his son might become non-believer due to music. Rabbi tells the humane stories with a touch of satire.,Bidita Bag
474581,The Rally,2017.0,0.0,"Action, Drama, Romance",Unknown,"Kamlapati Dogra, a young man who nurses the dream of participating in the Himalayan Rally since childhood is willing to go to any extent to accomplishing his dream, even if that means cheating and victimizing people. One such victim of Kamalpati's unethical ways is Bubble whom he betrays for his own gains and in the bargain loses her. Will Kamlapati participate in the rally and will he mend his way and get his lover back forms the crux.",Unknown
471903,Ether,2003.0,0.0,Unknown,Velu Viswanadhan,"In the 1970s, filmmaker and artist Velu Viswanadhan began his series of five films about the elements. This last part is about ether, the invisible essence of all matter.",Unknown
471265,Dastan,1950.0,10.0,"Drama, Family, Romance",Abdul Rashid Kardar,"Indira (Suraiya) is an orphan brought up the strict and uprighteous Rani (Veena). Indira grows up to be a beauty and is sought by three suitors Raj (Raj Kapoor), Kundan (Al Nasir), and Ramesh (Suresh). Rani does not like Indira to marry into her family as both Raj and Kundan are her brothers, and she wants Indira to marry Ramesh, and as such arranges a meeting with Ramesh's mom (Pratima Devi) and finalizes the marriage. Indira does not appreciate this and refuses to marry Ramesh. Raj speaks of his love with Rani, and Rani warns him that Indira is to marry Ramesh, but also has an on-going affair with his brother Kundan. Who does Indira really love? Will she ever marry her dream man?","Suraiya, Raj Kapoor, Veena, Suresh, Al Nasir"
471210,I Am,2011.0,1.0,Unknown,Sonali Gulati,A lesbian filmmaker returns to her hometown in India to confront her mother's death and interview the parents of other gay and lesbian children.,Unknown
467252,Azad,1940.0,0.0,Drama,N.R. Acharya,"An allegory of contemporary political attitudes presented in terms of differing approaches to the  institutionalisation of sexuality: marriage. There are three college friends: the liberal Vijay the  conservative Loknath and Jagdish, a careerist. Vijay rescues a damsel in distress and marries her.  Later, his son Anand repeats his father's history by rescuing Jagdish's daughter from a bandit and  marrying her, resolving the differences between the three friends.","Leela Chitnis, Ashok Kumar, Hansa Wadkar, Rama Shukul, Mumtaz Ali"
465972,Dance of Ganesha,2011.0,7.0,Unknown,Bikas Ranjan Mishra,"An Indian folk dancer is caught in his daily struggle of survival in an automobile factory. The burden to earn a living for his family and preserve his family tradition of ritual Ganesha dancing is humongous. His two roles - the sole bread winner of the family and the magnificent elephant god Ganesha, are so diverse that his journey from factory to village looks like time travel and his existence schizophrenic! Ganesha, the dancer lives in the fear of the day when he will have to choose between livelihood and art/tradition.",Unknown
465310,God on a Leash,2017.0,0.0,Unknown,Unknown,"Two ancestral art forms survive through the veneration of Hanuman, a hindu deity with a monkey face and human body.This is the story of being held on a leash to the hands of faith, heritage and poverty that explores the concept of humanism and divinity.",Unknown
465198,Once Upon a Time in Bihar,2015.0,0.0,Thriller,Nitin Chandrakant Desai,"This story is based on real incidents, set in the year 2003 - 2004 in ravenous terrains of Buxar District of Bihar.","Kranti Prakash Jha, Pankaj Jha, Ajay Kumar, Vicky Kadian"
464615,The Big Fat City,2017.0,4.0,Drama,Mahesh Dattani,"A Mumbai couple in dire financial straits hosts a dinner party for friends, but their evening takes a dark turn when a murder is committed.",Unknown
464596,Pistolwali,1972.0,0.0,Unknown,K. S. R. Das,The story revolves around a beautiful girl brought up by her guru with the sole aim to avenge the wrongs done to her mother by those who were constant menace to peace.,"Jyothi Lakshmi, Nandamuri Bala Krishna, Helen"
463636,Abid,1972.0,5.0,Animation,Pramod Pati,"“Unlike a cartoon film, which is a rapidly moving series of photographed drawings, in pixilation, a moving object is shot frame by frame, and then through clever editing made to appear in motion. By its nature, this movement is agile, energetic and unpredictable just like the pop art movement.” [Pramod Pati]",Unknown
463316,Bewafa Sanam,1995.0,0.0,Unknown,Unknown,"While in prison, Sunder learns that his fiancee is to marry another man. Enraged, he goes to the wedding venue and shoots her.",Unknown
462857,Piya Behrupiya,2019.0,0.0,"Drama, Music",Unknown,"When Viola believes that her twin brother, Sebastian, is dead, she disguises herself as Cesario. She works for Duke Orsino and falls in love with him, but he is in love with Lady Olivia. A filmed musical adaption of Twelfth Night in Hindi by the Company Theatre, Mumbai-INDIA.",Unknown
462508,Afternoon Clouds,2017.0,0.0,Drama,Payal Kapadia,"Kaki is a 60-year-old widow who lives with her Nepali maid, Malti. The film takes place on one afternoon in their house where a flower blossoms in the balcony. Malti meets a boy (a sailor) from her hometown unexpectedly.","Trimala Adhikari, Cephas Subba, Usha Naik, Aurobinda Roy Chowdhury"
461830,Bhabhi,1938.0,0.0,"Family, Drama",Franz Osten,"The film is family social drama, which deals with the issue of young widows. It put a special focus on the Indian society's attitude towards them, and society's bigoted approach to ""man- woman relationships""","P. Jairaj, Renuka Devi, Maya Devi, V. H. Desai, Rama Shukul"
461162,Bachche Kachche Sachche,2017.0,10.0,"Comedy, Drama",Unknown,"Not every child dreams of becoming an astronaut or a doctor, some dream of something impossible - the end of school, and holidays forever! Bachche Kachche Sachche brings to you a rib-tickling but serious story that brings the children's amusing dream to life.",Unknown
460348,Jattu Engineer,2017.0,6.0,"Comedy, Drama",Honeypreet Insan,"A teacher works hard to better a village that has poverty, unemployment, and a drug problem.",Gurmeet Ram Rahim Singh
459448,Aaba,2017.0,0.0,Drama,Amar Kaushik,An orphan girl staying with her grandparents comes across the news of her grandfather being in the advanced stages of lung cancer and would probably survive just a few weeks. With not much to do the grandfather spends rest of his days revisiting his personal possessions and digging his own grave. But then life has its own surprises and does not take the path we plan.,"Dani Chunya, Johram Khopey, Dani Randa, Dani Sunku, Hage Yami"
459132,Sargoshiyan,2017.0,10.0,Drama,Imran Khan,"The story of the film is weaved around Kashmir and Kashmiri people's simplicity, pride and Kashmiriyat. It's a very simple and interesting theme, all about Kashmir where J&K and the Kashmiri people are central to certain developments taking place in the movie. In the recent past, Kashmir has been portrayed in many films for the unrest in the region, however in this film there is no violence and the movie depicts the beauty and chastity of Kashmir and Kashmiris. The film travels through lots of beautiful locations in Kashmir which have never been shown before. It's a soul searching journey for the characters where they meet different people undergoing their challenges in very difficult conditions and yet they are positive, hopeful and facing the harsh realities of life with a 'never say die' attitude.","Tom Alter, Aditi Bhatia, Farida Jalal, Shahbaz Khan, Alok Nath"
458879,In-Between Days,2012.0,5.5,Unknown,Sankhajit Biswas,"Chiranjit and Bubai are two young transgender friends from Kolkata. Hailing from poor and uneducated families, they confronted social castration from a tender age. However, it helped strengthening their bond as friends. Bubai, often mistreated in his family, seeks love and care outside. He falls in love with a boy only to be dumped for a 'real' girl. Chiranjit, an only child, is relatively accepted by his parents. He wants a good job. But nobody wants a feminine boy in company. In 2009, they joined Manas Bangla, a non-profit organization working in LGBT advocacy and HIV awareness. Their job is to generate consciousness amongst high risk youth and bring them in for blood test. Days pass. Bubai gets a new boyfriend. He is happy now. Chiranjit gets a promotion in Manas Bangla and becomes Bubai's superior. But this development in their personal life and career opens up a rift. Soon they stopped talking to each other.",Unknown
457686,We are Humanity,2018.0,5.5,Documentary,Alexandre Dereims,"The Jarawas live in the Andaman Islands on the Indian Ocean. The origin of the tribe is in Africa some 70,000 years back. They have lived in almost perfect isolation from the rest of the world until recent times.",Unknown
455728,Uuf Kya Jadoo Mohobbat Hai,2004.0,0.0,"Romance, Comedy",Manoj J. Bhatia,"Pari and Yash fall in love with each other. However, her family strongly disapproves of her relationship with Yash. Yuvraj, Pari's childhood friend, attempts to create differences between the two.","Akshay Anand, Nitin Arora, Sammir Dattani, Anang Desai, Pooja Kanwal"
451525,Miles of Sand,2016.0,0.0,Drama,Sonejuhi Sinha,A single mother in rural India has to pay a heavy price to repay her debts.,"Tannishtha Chatterjee, Anushka Rathore, Anushka Rathore"
449031,Gandhi's Children,2008.0,5.0,"Drama, Documentary",David MacDougall,"A shelter for children on the outskirts of Delhi provides food and accommodation for 350 boys. Some are orphans, others have been abandoned, still others have run away from home. About half are held under a court order, having been picked up from the streets for petty crimes. Living at the institution for several months, the filmmaker explores its routines and the varied experiences of several boys. Despite the harshness of their lives, many show remarkable strength of character, knowledge, and resilience. One day 181 child labourers arrived, placing additional strain on the building's deteriorating facilities. The institution does what it can, but is it enough?",Unknown
447171,Opera House,1961.0,0.0,"Drama, Action, Crime, Thriller",P.L. Santoshi,A lover follows his sweetheart to her hometown and becomes embroiled in a murder mystery.,"B. Saroja Devi, Ajit Khan, Lalita Pawar, Ranjit Rai, K.N. Singh"
444948,Aansoo Ban Gaye Phool,1968.0,0.0,Romance,Satyen Bose,"Principal Vidyanand (Ashok Kumar) is a hardworking and diligent person. Due to his honesty, he gets in the wrong side of Seth Dharamdas (Raj Mehra), who conspires with Vidyanand's pupil, Shyam Rao (Anoop Kumar), and has him sent to prison. After Vidyanand serves his sentence, he has only one thing on his mind - to avenge his humiliation, and he will go to any extent to achieve this.","Ashok Kumar, Deb Mukherjee, Alka, Pran Sikand, Helen"
443689,The Unreserved,2017.0,0.0,Documentary,Samarth Mahajan,"The Unreserved is an inquiry into the lives of passengers who use the Unreserved Compartment, the cheapest way to travel across India on the Indian Railways system. The film portrays the passengers’ aspirations, efforts and opinions through conversations and personal stories.",Unknown
443407,Chidiya,2016.0,0.0,"Adventure, Drama, Family",Mehran Amrohi,"Three restless cousins search for a way to achieve their dream of playing badminton in a little Indian town, overcoming obstacles such like the lack of a play area, the necessary equipment, having to go to work all day and dealing with a single mother and stuck-up neighbors.","Svar Kamble, Ayush Pathak, Vinay Pathak, Amruta Subhash, Inaamulhaq"
442996,Phir Kab Milogi,1974.0,0.0,Romance,Hrishikesh Mukherjee,"Sapna, the daughter of a wealthy businessman likes Rajesh, a simple man. Her father wants her to marry Randhir, a notorious womanizer and drunkard. Will Sapna ever accept Randhir?","Mala Sinha, Biswajeet Chatterjee, Deven Verma, Vijaya Choudhry, Abhi Bhattacharya"
